order_id,customer_id,customer_name,gender,age,state,city,region,loyalty_tier,payment_method,category,subcategory,product_name,manufacturer,sku,quantity,selling_price,unit_cost,warehouse,courier,shipping_mode,delivery_days,rto,rto_reason,discount_percent,revenue,cost,profit,order_date,dispatch_date,delivery_date
ORD-103552,CUST-04179,Edhitha Luthra,Male,67.0,Bihar,Patna,East,Bronze,Debit Card,Books,Fiction,1984,Penguin,BK-FC-002,2,392,215,Kolkata FC,Ekart,Standard,7,False,,27,572,430,142,2024-01-29,2024-01-30,2024-02-06
ORD-101142,CUST-14049,Vansha Rajagopal,Male,61.0,Tamil Nadu,Coimbatore,South,Bronze,UPI,Fashion,Women,Handbag,Lavie,FAS-WM-002,1,2445,1100,Bengaluru FC,Shadowfax,Standard,4,True,Damaged Package,11,2176,1100,1076,2024-11-12,2024-11-13,2024-11-17
ORD-100618,CUST-02626,Chandresh Wali,Male,50.0,West Bengal,Kolkata,East,Bronze,Credit Card,Fashion,Women,Handbag,Lavie,FAS-WM-002,1,2431,1093,Kolkata FC,Blue Dart,Standard,6,False,,24,1847,1093,754,2025-11-02,2025-11-03,2025-11-09
ORD-104875,CUST-84817,Yashasvi Mahal,Female,60.0,Karnataka,Mysuru,South,Bronze,UPI,Home & Kitchen,Home Decor,Indoor Plant,Ugaoo,HM-HD-003,2,602,361,Bengaluru FC,Delhivery,Standard,4,True,COD Rejected,20,963,722,241,2025-11-24,2025-11-25,2025-11-29
ORD-102251,CUST-65177,Chasmum Rana,Female,22.0,Jharkhand,Ranchi,East,Silver,Debit Card,Books,Fiction,The Alchemist,HarperOne,BK-FC-003,4,363,199,Kolkata FC,Blue Dart,Express,2,False,,14,1248,796,452,2024-06-09,2024-06-10,2024-06-12
ORD-101707,CUST-35004,Gagan Sule,Male,62.0,Odisha,Cuttack,East,Bronze,Net Banking,Books,Programming,Hands-On Machine Learning,O'Reilly,BK-PR-002,2,1102,606,Kolkata FC,Ekart,Express,4,False,,28,1586,1212,374,2024-01-22,2024-01-23,2024-01-27
ORD-104086,CUST-84329,Alexander Palla,Male,58.0,Karnataka,Mangaluru,South,Gold,UPI,Fashion,Men,Running Shoes,Puma,FAS-MN-003,3,3407,1533,Bengaluru FC,Blue Dart,Standard,8,False,,5,9709,4599,5110,2024-11-22,2024-11-23,2024-12-01
ORD-101432,CUST-62975,Owen Shankar,Female,61.0,Odisha,Bhubaneswar,East,Bronze,Credit Card,Home & Kitchen,Home Decor,Table Lamp,Wipro,HM-HD-002,4,1517,910,Kolkata FC,Delhivery,Standard,5,False,,7,5643,3640,2003,2024-04-23,2024-04-24,2024-04-29
ORD-104047,CUST-45998,Joshua Zachariah,Female,29.0,West Bengal,Siliguri,East,Bronze,UPI,Fashion,Women,Kurti,Biba,FAS-WM-001,1,1529,688,Kolkata FC,Ekart,Express,4,False,,13,1330,688,642,2024-12-12,2024-12-13,2024-12-17
ORD-102461,CUST-54410,Ishwar Luthra,Female,35.0,Karnataka,Udupi,South,Bronze,Cash on Delivery,Books,Programming,Hands-On Machine Learning,O'Reilly,BK-PR-002,2,1092,600,Bengaluru FC,Delhivery,Standard,4,False,,6,2052,1200,852,2025-12-02,2025-12-03,2025-12-07
ORD-104775,CUST-33486,Chatresh Palla,Female,57.0,Maharashtra,Mumbai,West,Bronze,UPI,Fashion,Women,Handbag,Lavie,FAS-WM-002,4,2475,1113,Mumbai FC,Shadowfax,Express,2,False,,35,6435,4452,1983,2025-09-19,2025-09-20,2025-09-22
ORD-103852,CUST-14753,Girindra Date,Female,23.0,Tamil Nadu,Coimbatore,South,Bronze,Debit Card,Books,Programming,Python Crash Course,No Starch Press,BK-PR-001,2,895,492,Bengaluru FC,Blue Dart,Express,4,False,,32,1217,984,233,2025-04-25,2025-04-26,2025-04-30
ORD-105243,CUST-30305,Anirudh Chanda,Female,49.0,Maharashtra,Pune,West,Bronze,Debit Card,Fashion,Men,Slim Fit Jeans,Wrangler,FAS-MN-002,4,2013,905,Mumbai FC,Ekart,Standard,5,False,,25,6039,3620,2419,2025-04-08,2025-04-09,2025-04-14
ORD-104741,CUST-53615,Ekalinga Chaudhuri,Female,49.0,Goa,Panaji,West,Silver,UPI,Electronics,Laptops,MacBook Air M4,Apple,ELE-LP-001,3,107186,77173,Mumbai FC,Delhivery,Express,4,False,,5,305480,231519,73961,2025-10-30,2025-10-31,2025-11-04
ORD-105335,CUST-35210,Hemal Wagle,Male,66.0,Karnataka,Bengaluru,South,Silver,UPI,Books,Fiction,1984,Penguin,BK-FC-002,3,396,217,Bengaluru FC,Delhivery,Standard,6,False,,30,831,651,180,2024-07-23,2024-07-24,2024-07-30
ORD-102690,CUST-24744,Dominic Mallick,Male,28.0,Jharkhand,Ranchi,East,Bronze,Debit Card,Books,Fiction,The Alchemist,HarperOne,BK-FC-003,1,337,185,Kolkata FC,Blue Dart,Express,4,False,,33,225,185,40,2024-09-03,2024-09-04,2024-09-08
ORD-103874,CUST-73479,Bhavna Sharma,Female,60.0,Punjab,Jalandhar,North,Silver,Credit Card,Home & Kitchen,Kitchen,Air Fryer,Philips,HM-KT-003,4,6737,4042,Delhi FC,DTDC,Express,3,False,,35,17516,16168,1348,2024-05-20,2024-05-21,2024-05-24
ORD-105358,CUST-12511,Irya Goel,Male,64.0,Andhra Pradesh,Vijayawada,South,Silver,Debit Card,Home & Kitchen,Home Decor,Indoor Plant,Ugaoo,HM-HD-003,4,572,343,Bengaluru FC,Shadowfax,Standard,6,False,,28,1647,1372,275,2024-10-28,2024-10-29,2024-11-04
ORD-102229,CUST-17958,Rushil Lala,Female,18.0,Gujarat,Surat,West,Gold,Debit Card,Fashion,Women,Handbag,Lavie,FAS-WM-002,1,2480,1116,Mumbai FC,Shadowfax,Express,3,False,,17,2058,1116,942,2024-06-27,2024-06-28,2024-07-01
ORD-102644,CUST-26006,Vritti Sharma,Female,47.0,Maharashtra,Nagpur,West,Gold,UPI,Books,Fiction,The Hobbit,HarperCollins,BK-FC-001,3,474,260,Mumbai FC,Blue Dart,Express,2,False,,28,1023,780,243,2024-07-10,2024-07-11,2024-07-13
ORD-103457,CUST-58327,Zarna Tella,Male,35.0,Bihar,Gaya,East,Silver,Net Banking,Books,Programming,Python Crash Course,No Starch Press,BK-PR-001,3,918,504,Kolkata FC,Delhivery,Standard,8,False,,17,2285,1512,773,2025-11-12,2025-11-13,2025-11-21
ORD-101141,CUST-61286,Pushti Raval,Male,68.0,Telangana,Hyderabad,South,Gold,Credit Card,Fashion,Women,Handbag,Lavie,FAS-WM-002,2,2611,1174,Bengaluru FC,Blue Dart,Same Day,0,True,Customer Not Available,10,4699,2348,2351,2025-12-26,2025-12-27,2025-12-27
ORD-101632,CUST-89653,Chasmum Keer,Female,69.0,Telangana,Warangal,South,Bronze,UPI,Electronics,Laptops,Lenovo ThinkPad E16,Lenovo,ELE-LP-004,2,74778,53840,Bengaluru FC,Blue Dart,Express,3,False,,14,128618,107680,20938,2024-10-31,2024-11-01,2024-11-04
ORD-104991,CUST-64973,Varsha Kannan,Female,29.0,Punjab,Ludhiana,North,Bronze,Cash on Delivery,Fashion,Women,Handbag,Lavie,FAS-WM-002,2,2378,1070,Delhi FC,Blue Dart,Standard,8,False,,34,3138,2140,998,2025-04-29,2025-04-30,2025-05-08
ORD-105294,CUST-21239,,Female,28.0,Maharashtra,Nashik,West,Gold,Credit Card,Electronics,Smartphones,Google Pixel 10,Google,ELE-SP-004,2,72715,52354,Mumbai FC,Delhivery,Standard,5,False,,10,130887,104708,26179,2024-05-26,2024-05-27,2024-06-01
ORD-103088,CUST-14725,Qarin Brahmbhatt,Female,38.0,West Bengal,Kolkata,East,Silver,UPI,Books,Fiction,1984,Penguin,BK-FC-002,3,398,218,Kolkata FC,Delhivery,Standard,7,False,,19,967,654,313,2024-10-31,2024-11-01,2024-11-08
ORD-100036,CUST-38830,Harini Choudhury,Male,41.0,Delhi,New Delhi,North,Bronze,UPI,Fashion,Women,Kurti,Biba,FAS-WM-001,1,1506,677,Delhi FC,DTDC,Standard,7,False,,0,1506,677,829,2025-08-10,2025-08-11,2025-08-18
ORD-103313,CUST-85740,Zilmil Sant,Male,56.0,Punjab,Amritsar,North,Bronze,UPI,Books,Programming,Python Crash Course,No Starch Press,BK-PR-001,4,866,476,Delhi FC,Delhivery,Same Day,1,True,Fake Order,27,2528,1904,624,2024-03-14,2024-03-15,2024-03-16
ORD-101263,CUST-10144,Yashasvi Dutta,Female,56.0,Rajasthan,Jodhpur,North,Gold,Credit Card,Electronics,Accessories,USB-C Hub,Anker,ELE-AC-003,3,2377,1711,Delhi FC,Delhivery,Express,4,False,,26,5276,5133,143,2025-03-22,2025-03-23,2025-03-27
ORD-102548,CUST-94269,Unni Narula,Male,65.0,West Bengal,Durgapur,East,Silver,Debit Card,Fashion,Women,Kurti,Biba,FAS-WM-001,2,1485,668,Kolkata FC,Delhivery,Standard,8,False,,15,2524,1336,1188,2024-03-17,2024-03-18,2024-03-26
ORD-102776,CUST-04736,Hemal Murty,Female,42.0,Jharkhand,Jamshedpur,East,Silver,UPI,Fashion,Women,Sneakers,Nike,FAS-WM-003,4,4306,1937,Kolkata FC,Ekart,Standard,4,False,,15,14640,7748,6892,2024-10-28,2024-10-29,2024-11-02
ORD-103794,CUST-82793,Vivaan Tripathi,Male,57.0,Andhra Pradesh,Visakhapatnam,South,Bronze,Debit Card,Electronics,Laptops,Dell Inspiron 15,Dell,ELE-LP-002,4,64349,46331,Bengaluru FC,Blue Dart,Same Day,0,False,,16,216212,185324,30888,2024-10-12,2024-10-13,2024-10-13
ORD-103912,CUST-92661,Samuel Shenoy,Male,43.0,Haryana,Gurugram,North,Bronze,Debit Card,Books,Fiction,The Hobbit,HarperCollins,BK-FC-001,4,517,284,Delhi FC,Ekart,Same Day,1,False,,6,1943,1136,807,2024-08-31,2024-09-01,2024-09-02
ORD-104645,CUST-18543,Vanya Varghese,Male,41.0,Kerala,Kochi,South,Silver,UPI,Fashion,Women,Handbag,Lavie,FAS-WM-002,3,2595,1167,Bengaluru FC,DTDC,Standard,8,False,,31,5371,3501,1870,2024-12-23,2024-12-24,2025-01-01
ORD-102790,CUST-77694,Robert Dhar,Female,58.0,Gujarat,Surat,West,Platinum,UPI,Books,Fiction,The Alchemist,HarperOne,BK-FC-003,3,347,190,Mumbai FC,Blue Dart,Express,4,False,,32,707,570,137,2025-05-15,2025-05-16,2025-05-20
ORD-104771,CUST-74600,Udyati Prabhu,Female,35.0,Punjab,Amritsar,North,Bronze,Debit Card,Electronics,Smartphones,Samsung Galaxy S25,Samsung,ELE-SP-002,3,72852,52453,Delhi FC,Delhivery,Standard,8,False,,22,170473,157359,13114,2024-03-13,2024-03-14,2024-03-22
ORD-101367,CUST-24615,Kamala Bassi,Male,34.0,Maharashtra,Mumbai,West,Silver,Debit Card,Electronics,Accessories,Mechanical Keyboard,Keychron,ELE-AC-002,3,5251,3780,Mumbai FC,Shadowfax,Express,2,True,Customer Refused,18,12917,11340,1577,2025-11-04,2025-11-05,2025-11-07
ORD-103574,CUST-26664,Jagat Nayar,Female,21.0,Kerala,Kochi,South,Bronze,UPI,Home & Kitchen,Kitchen,Pressure Cooker,Hawkins,HM-KT-002,3,2495,1497,Bengaluru FC,Blue Dart,Standard,4,False,,26,5538,4491,1047,2025-11-26,2025-11-27,2025-12-01
ORD-102021,CUST-80935,Liam Dada,Male,31.0,Kerala,Thiruvananthapuram,South,Bronze,Cash on Delivery,Electronics,Accessories,USB-C Hub,Anker,ELE-AC-003,3,2424,1745,Bengaluru FC,DTDC,Express,2,False,,8,6690,5235,1455,2025-01-25,2025-01-26,2025-01-28
ORD-102948,CUST-18139,Fitan Sanghvi,Male,29.0,Karnataka,Mysuru,South,Platinum,UPI,Electronics,Smartphones,OnePlus 13,OnePlus,ELE-SP-003,1,53405,38451,Bengaluru FC,Delhivery,Standard,6,False,,24,40587,38451,2136,2025-11-16,2025-11-17,2025-11-23
ORD-105596,CUST-32505,Chakradev Sama,Male,58.0,West Bengal,Howrah,East,Platinum,Credit Card,Books,Fiction,The Hobbit,HarperCollins,BK-FC-001,1,517,284,Kolkata FC,Ekart,Express,2,False,,23,398,284,114,2024-04-16,2024-04-17,2024-04-19
ORD-101882,CUST-98075,Gauri Mitter,Male,28.0,Andhra Pradesh,Vijayawada,South,Gold,Credit Card,Home & Kitchen,Kitchen,Mixer Grinder,Prestige,HM-KT-001,2,4082,2449,Bengaluru FC,DTDC,Express,3,False,,26,6041,4898,1143,2024-08-01,2024-08-02,2024-08-05
ORD-102247,CUST-78830,Girish Bhargava,Male,20.0,Gujarat,Surat,West,Gold,UPI,Fashion,Women,Sneakers,Nike,FAS-WM-003,1,4214,1896,Mumbai FC,Delhivery,Express,4,True,Fake Order,30,2949,1896,1053,2024-01-20,2024-01-21,2024-01-25
ORD-102020,CUST-76068,Isaiah Srinivas,Male,44.0,Karnataka,Bengaluru,South,Bronze,Cash on Delivery,Books,Fiction,1984,Penguin,BK-FC-002,4,397,218,Bengaluru FC,Shadowfax,Standard,7,False,,22,1238,872,366,2024-12-22,2024-12-23,2024-12-30
ORD-103935,CUST-30974,Atharv Kant,Female,53.0,Delhi,New Delhi,North,Silver,Net Banking,Home & Kitchen,Home Decor,Indoor Plant,Ugaoo,HM-HD-003,2,593,355,Delhi FC,Ekart,Standard,5,True,Customer Refused,8,1091,710,381,2025-03-19,2025-03-20,2025-03-25
ORD-103492,CUST-66467,Chatura Pal,Male,23.0,Rajasthan,Jaipur,North,Silver,Debit Card,Fashion,Women,Handbag,Lavie,FAS-WM-002,4,2494,1122,Delhi FC,Ekart,Same Day,1,False,,12,8778,4488,4290,2024-12-01,2024-12-02,2024-12-03
ORD-105556,CUST-05454,Tarak Sundaram,Female,35.0,Telangana,Warangal,South,Bronze,Credit Card,Electronics,Accessories,Wireless Mouse,Logitech,ELE-AC-001,2,1338,963,Bengaluru FC,Shadowfax,Standard,6,False,,35,1739,1926,-187,2024-12-11,2024-12-12,2024-12-18
ORD-100619,CUST-97063,Viraj Ben,Female,23.0,Odisha,Bhubaneswar,East,Bronze,Credit Card,Books,Programming,Python Crash Course,No Starch Press,BK-PR-001,2,862,474,Kolkata FC,Ekart,Standard,8,False,,20,1379,948,431,2025-03-11,2025-03-12,2025-03-20
ORD-102991,CUST-93904,Madhavi Rattan,Male,48.0,Telangana,Hyderabad,South,Gold,Cash on Delivery,Electronics,Smartphones,Samsung Galaxy S25,Samsung,ELE-SP-002,1,73066,52607,Bengaluru FC,Shadowfax,Standard,7,True,Customer Not Available,12,64298,52607,11691,2024-11-15,2024-11-16,2024-11-23
ORD-103099,CUST-02549,Chaitanya Sule,Female,33.0,Haryana,Faridabad,North,Silver,Credit Card,Electronics,Smartphones,Apple iPhone 16,Apple,ELE-SP-001,1,76254,54902,Delhi FC,,Standard,5,False,,7,70916,54902,16014,2025-06-14,2025-06-15,2025-06-20
ORD-101518,CUST-14337,Devika Naidu,Male,69.0,Kerala,Kochi,South,Silver,Credit Card,Home & Kitchen,Kitchen,Mixer Grinder,Prestige,HM-KT-001,4,4167,2500,Bengaluru FC,Blue Dart,Same Day,1,False,,13,14501,10000,4501,2025-07-19,2025-07-20,2025-07-21
ORD-102591,CUST-73056,Victor Barman,Male,70.0,Punjab,Ludhiana,North,Silver,UPI,Electronics,Accessories,Wireless Mouse,Logitech,ELE-AC-001,4,1340,964,Delhi FC,Blue Dart,Standard,7,False,,12,4716,3856,860,2024-04-29,2024-04-30,2024-05-07
ORD-102003,CUST-95079,Utkarsh Sule,Male,42.0,Odisha,Bhubaneswar,East,Gold,Credit Card,Books,Programming,Designing Data-Intensive Applications,O'Reilly,BK-PR-003,4,1248,686,Kolkata FC,Ekart,Express,2,False,,4,4792,2744,2048,2025-06-15,2025-06-16,2025-06-18
ORD-100580,CUST-16964,Bhavya Borah,Female,55.0,Goa,Margao,West,Platinum,UPI,Books,Programming,Python Crash Course,No Starch Press,BK-PR-001,1,930,511,Mumbai FC,Delhivery,Standard,4,False,,30,651,511,140,2024-11-27,2024-11-28,2024-12-02
ORD-102434,CUST-52290,Eshana Chakraborty,Female,47.0,Delhi,New Delhi,North,Bronze,UPI,Books,Fiction,The Alchemist,HarperOne,BK-FC-003,2,358,196,Delhi FC,DTDC,Standard,8,False,,13,622,392,230,2025-11-24,2025-11-25,2025-12-03
ORD-104910,CUST-54785,Andrew Chadha,Male,25.0,Delhi,New Delhi,North,Bronze,Credit Card,Books,Programming,Hands-On Machine Learning,O'Reilly,BK-PR-002,3,1050,577,Delhi FC,Delhivery,Standard,5,False,,30,2205,1731,474,2024-10-25,2024-10-26,2024-10-31
ORD-100173,CUST-23866,Fiyaz Sangha,Female,69.0,Odisha,Bhubaneswar,East,Platinum,UPI,Electronics,Laptops,Dell Inspiron 15,Dell,ELE-LP-002,3,66593,47946,Kolkata FC,Delhivery,Same Day,0,False,,5,189790,143838,45952,2025-12-26,2025-12-27,2025-12-27
ORD-101548,CUST-81391,Gopal Virk,Female,18.0,Telangana,Hyderabad,South,Bronze,UPI,Electronics,Accessories,Noise Cancelling Headphones,Sony,ELE-AC-004,4,13141,9461,Bengaluru FC,DTDC,Standard,5,True,Wrong Address,22,40999,37844,3155,2024-03-16,2024-03-17,2024-03-22
ORD-105726,CUST-05599,Alexander Nagi,Female,33.0,Delhi,New Delhi,North,Bronze,UPI,Fashion,Women,Handbag,Lavie,FAS-WM-002,2,2474,1113,Delhi FC,Ekart,Express,2,False,,13,4304,2226,2078,2025-04-10,2025-04-11,2025-04-13
ORD-104360,CUST-93382,Harrison Dutta,Male,39.0,Haryana,Faridabad,North,Silver,Credit Card,Electronics,Accessories,Mechanical Keyboard,Keychron,ELE-AC-002,3,5729,4124,Delhi FC,Ekart,Same Day,1,False,,9,15640,12372,3268,2025-01-19,2025-01-20,2025-01-21
ORD-103059,CUST-15489,Waida Walia,Male,39.0,Haryana,Gurugram,North,Bronze,Debit Card,Fashion,Women,Sneakers,Nike,FAS-WM-003,3,4251,1912,Delhi FC,Blue Dart,Standard,7,False,,21,10074,5736,4338,2025-03-21,2025-03-22,2025-03-29
ORD-101929,CUST-86822,Patrick Dutta,Male,36.0,Odisha,Cuttack,East,Silver,UPI,Home & Kitchen,Kitchen,Pressure Cooker,Hawkins,HM-KT-002,4,2486,1491,Kolkata FC,XpressBees,Standard,8,False,,26,7358,5964,1394,2025-07-31,2025-08-01,2025-08-09
ORD-104211,CUST-41839,Dhruv Garg,Male,45.0,Maharashtra,Mumbai,West,Gold,UPI,Home & Kitchen,Home Decor,Indoor Plant,Ugaoo,HM-HD-003,2,589,353,Mumbai FC,Ekart,Standard,7,False,,17,977,706,271,2025-04-03,2025-04-04,2025-04-11
ORD-100098,CUST-05939,Baghyawati Kade,Male,26.0,Goa,Panaji,West,Silver,Net Banking,Books,Programming,Designing Data-Intensive Applications,O'Reilly,BK-PR-003,2,1178,647,Mumbai FC,Shadowfax,Standard,8,False,,19,1908,1294,614,2025-08-30,2025-08-31,2025-09-08
ORD-104738,CUST-46525,Patrick Mani,Male,58.0,Telangana,Warangal,South,Gold,UPI,Home & Kitchen,Home Decor,Indoor Plant,Ugaoo,HM-HD-003,1,596,357,Bengaluru FC,Delhivery,Standard,6,False,,15,506,357,149,2024-07-06,2024-07-07,2024-07-13
ORD-103413,CUST-92071,Bhanumati Shankar,Male,48.0,Haryana,Gurugram,North,Gold,Credit Card,Home & Kitchen,Home Decor,Wall Clock,Ajanta,HM-HD-001,4,892,535,Delhi FC,Blue Dart,Standard,5,False,,25,2676,2140,536,2024-07-01,2024-07-02,2024-07-07
ORD-105802,CUST-35082,Henry Pal,Male,25.0,Gujarat,Ahmedabad,West,Silver,UPI,Fashion,Women,Handbag,Lavie,FAS-WM-002,3,2535,1140,Mumbai FC,Blue Dart,Express,3,False,,23,5855,3420,2435,2024-06-12,2024-06-13,2024-06-16
ORD-100069,CUST-15097,Faqid Savant,Female,19.0,Bihar,Gaya,East,Platinum,UPI,Books,Fiction,The Hobbit,HarperCollins,BK-FC-001,4,516,283,Kolkata FC,Delhivery,Standard,8,True,Duplicate Order,19,1671,1132,539,2024-12-13,2024-12-14,2024-12-22
ORD-103368,CUST-21490,Theodore Balay,Male,45.0,Andhra Pradesh,Visakhapatnam,South,Silver,Debit Card,Books,Fiction,The Hobbit,HarperCollins,BK-FC-001,2,485,266,Bengaluru FC,Blue Dart,Standard,4,False,,21,766,532,234,2025-12-28,2025-12-29,2026-01-02
ORD-105357,CUST-99533,Bhanumati Chahal,Male,24.0,Karnataka,Udupi,South,Bronze,UPI,Fashion,Women,Kurti,Biba,FAS-WM-001,4,1568,705,Bengaluru FC,DTDC,Standard,8,False,,21,4954,2820,2134,2025-05-28,2025-05-29,2025-06-06
ORD-105624,CUST-86901,Eesha Balay,Male,31.0,Delhi,New Delhi,North,Silver,Credit Card,Electronics,Accessories,USB-C Hub,Anker,ELE-AC-003,4,2582,1859,Delhi FC,DTDC,Express,4,False,,6,9708,7436,2272,2025-06-19,2025-06-20,2025-06-24
ORD-105737,CUST-43272,Upkaar Sengupta,Female,41.0,Andhra Pradesh,Visakhapatnam,South,Silver,UPI,Fashion,Men,Cotton T-Shirt,Levi's,FAS-MN-001,1,759,341,Bengaluru FC,Blue Dart,Standard,5,False,,12,667,341,326,2025-10-05,2025-10-06,2025-10-11
ORD-104386,CUST-34768,Upma Rai,Male,25.0,Haryana,Gurugram,North,Silver,Debit Card,Books,Programming,Designing Data-Intensive Applications,O'Reilly,BK-PR-003,2,1234,678,Delhi FC,Delhivery,Standard,7,True,Customer Refused,21,1949,1356,593,2024-11-02,2024-11-03,2024-11-10
ORD-104773,CUST-92045,,Male,32.0,Uttar Pradesh,Noida,North,Bronze,UPI,Electronics,Accessories,Noise Cancelling Headphones,Sony,ELE-AC-004,4,12610,9079,Delhi FC,Delhivery,Standard,7,False,,28,36316,36316,0,2025-03-28,2025-03-29,2025-04-05
ORD-101803,CUST-01394,Bhavya Dass,Male,34.0,Goa,Panaji,West,Silver,Debit Card,Books,Programming,Hands-On Machine Learning,O'Reilly,BK-PR-002,3,1116,613,Mumbai FC,Shadowfax,Standard,6,False,,8,3080,1839,1241,2025-05-05,2025-05-06,2025-05-12
ORD-102123,CUST-82801,Ekansh Tara,Male,31.0,Gujarat,Vadodara,West,Bronze,Cash on Delivery,Home & Kitchen,Kitchen,Pressure Cooker,Hawkins,HM-KT-002,2,2605,1563,Mumbai FC,Blue Dart,Express,3,False,,25,3907,3126,781,2024-10-04,2024-10-05,2024-10-08
ORD-102375,CUST-09610,Vedant Devi,Male,31.0,Odisha,Cuttack,East,Bronze,Credit Card,Electronics,Accessories,Noise Cancelling Headphones,Sony,ELE-AC-004,1,13031,9382,Kolkata FC,Delhivery,Express,3,False,,11,11597,9382,2215,2024-07-28,2024-07-29,2024-08-01
ORD-105835,CUST-29618,Hemangini Deep,Male,28.0,Gujarat,Surat,West,Bronze,UPI,Books,Fiction,1984,Penguin,BK-FC-002,1,395,217,Mumbai FC,Delhivery,Standard,5,False,,21,312,217,95,2024-12-08,2024-12-09,2024-12-14
ORD-102929,CUST-94104,Chandani Patla,Male,21.0,Gujarat,Surat,West,Silver,Credit Card,Electronics,Accessories,Wireless Mouse,Logitech,ELE-AC-001,3,1285,925,Mumbai FC,Blue Dart,Standard,8,False,,7,3585,2775,810,2024-04-04,2024-04-05,2024-04-13
ORD-100369,CUST-65108,Qushi Seth,Female,28.0,Haryana,Faridabad,North,Silver,UPI,Books,Programming,Hands-On Machine Learning,O'Reilly,BK-PR-002,1,1136,624,Delhi FC,Blue Dart,Standard,4,False,,25,852,624,228,2024-08-19,2024-08-20,2024-08-24
ORD-105856,CUST-88890,Chandresh Ramaswamy,Female,20.0,Uttar Pradesh,Kanpur,North,Platinum,UPI,Home & Kitchen,Kitchen,Air Fryer,Philips,HM-KT-003,4,7303,4381,Delhi FC,Delhivery,Express,3,False,,15,24830,17524,7306,2024-10-24,2024-10-25,2024-10-28
ORD-103079,CUST-00625,Bhavini Choudhry,Male,27.0,Telangana,Hyderabad,South,Bronze,UPI,Fashion,Men,Slim Fit Jeans,Wrangler,FAS-MN-002,1,1939,872,Bengaluru FC,Shadowfax,Express,2,False,,11,1725,872,853,2024-06-02,2024-06-03,2024-06-05
ORD-101420,CUST-89053,Wishi Iyengar,Female,37.0,Bihar,Gaya,East,Silver,Credit Card,Fashion,Men,Slim Fit Jeans,Wrangler,FAS-MN-002,1,1907,858,Kolkata FC,Blue Dart,Express,4,False,,11,1697,858,839,2024-11-14,2024-11-15,2024-11-19
ORD-104782,CUST-86529,Anamika Bhasin,Male,44.0,Haryana,Gurugram,North,Silver,UPI,Books,Programming,Python Crash Course,No Starch Press,BK-PR-001,4,888,488,Delhi FC,Delhivery,Express,2,False,,8,3267,1952,1315,2025-03-27,2025-03-28,2025-03-30
ORD-102692,CUST-20416,Nirja Mitra,Female,31.0,Andhra Pradesh,Visakhapatnam,South,Bronze,Credit Card,Books,Fiction,The Alchemist,HarperOne,BK-FC-003,2,339,186,Bengaluru FC,Blue Dart,Standard,6,False,,24,515,372,143,2025-03-15,2025-03-16,2025-03-22
ORD-102133,CUST-59794,Balendra Bali,Female,41.0,Punjab,Amritsar,North,Bronze,UPI,Fashion,Men,Running Shoes,Puma,FAS-MN-003,3,3389,1525,Delhi FC,Delhivery,Same Day,1,False,,2,9963,4575,5388,2024-08-20,2024-08-21,2024-08-22
ORD-104143,CUST-18436,Falak Apte,Female,36.0,Kerala,Kochi,South,Silver,Debit Card,Fashion,Men,Cotton T-Shirt,Levi's,FAS-MN-001,4,800,360,Bengaluru FC,DTDC,Standard,4,False,,1,3168,1440,1728,2025-07-15,2025-07-16,2025-07-20
ORD-103170,CUST-80627,Amol Mittal,Male,69.0,Andhra Pradesh,Visakhapatnam,South,Bronze,Credit Card,Books,Programming,Hands-On Machine Learning,O'Reilly,BK-PR-002,2,1111,611,Bengaluru FC,Delhivery,Standard,4,False,,32,1510,1222,288,2025-03-07,2025-03-08,2025-03-12
ORD-100786,CUST-69537,Ishaan Iyengar,Male,37.0,Rajasthan,Jodhpur,North,Gold,UPI,Fashion,Women,Kurti,Biba,FAS-WM-001,2,1523,685,Delhi FC,Blue Dart,Standard,5,False,,34,2010,1370,640,2024-10-13,2024-10-14,2024-10-19
ORD-105597,CUST-34206,Krisha Rajagopal,Male,22.0,West Bengal,Kolkata,East,Platinum,Debit Card,Fashion,Men,Running Shoes,Puma,FAS-MN-003,1,3534,1590,Kolkata FC,Delhivery,Standard,6,False,,22,2756,1590,1166,2025-10-20,2025-10-21,2025-10-27
ORD-103237,CUST-50848,Sanaya Sampath,Female,23.0,Kerala,Thiruvananthapuram,South,Platinum,UPI,Electronics,Laptops,HP Pavilion 14,HP,ELE-LP-003,4,58397,42045,Bengaluru FC,Shadowfax,Express,3,False,,3,226580,168180,58400,2024-11-01,2024-11-02,2024-11-05
ORD-100848,CUST-30318,Ijaya Chahal,Female,20.0,Delhi,New Delhi,North,Bronze,UPI,Electronics,Smartphones,Google Pixel 10,Google,ELE-SP-004,2,68044,48991,Delhi FC,Delhivery,Standard,4,False,,26,100705,97982,2723,2024-05-03,2024-05-04,2024-05-08
ORD-103703,CUST-30877,Devika Guha,Male,57.0,Punjab,Ludhiana,North,Silver,Debit Card,Books,Programming,Designing Data-Intensive Applications,O'Reilly,BK-PR-003,3,1185,651,Delhi FC,Ekart,Standard,6,True,Wrong Address,18,2915,1953,962,2025-06-25,2025-06-26,2025-07-02
